Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
Cluster_representative_33125	390	2	0	0	0.00236796356945941	0	0.00183608253808623	0.00183608253808623	0.355158735966313	NA	0.355158735966313	0.355158735966313
Cluster_representative_12289	276	3	0	0	0.0054366279386677	0	0.00575340880065914	0.00575340880065914	0.527529841261684	NA	0.527529841261684	0.527529841261684
Cluster_representative_19747	1881	19	0	0.000544598218963106	0.00295400935531522	0.000286854561170707	0.00241354172302607	0.00253592627286988	0.331857895278664	0.0507415731154834	0.388034329978039	0.310191386140144
Cluster_representative_41231	1014	14	0	0.000428345124454368	0.00343329457764017	0.000221962383841959	0.00392633751373411	0.00400278193329696	0.526242064278119	0.0350952331649198	0.562786621675964	0.517630517169614
Cluster_representative_40329	354	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_11272	1713	21	0	0.00104836924373438	0.00261908706987948	0.00281896412479338	0.0030252851930699	0.00565096799342516	0.680958070273942	0.814050623327599	0.567133856358553	0.675501938970376
Cluster_representative_11967	1065	15	0	0.000710331684275899	0.00130295556091468	0.000370187379249136	0.00110112445759175	0.0014200829799971	0.303696875478148	0.0405781989155189	0.40835227483533	0.291137463954857
Cluster_representative_36377	660	11	0	0.000797320674586523	0.00542863049974394	0.000417307300788135	0.0069455862753401	0.00685723666456891	0.56217340706823	0.0446840097445141	0.609202860310153	0.546030603953068
Cluster_representative_5989	729	6	0	9.74796753102562e-05	0.00294741524221918	4.93173908100286e-05	0.00350190482375916	0.00352322078685652	0.569592275050375	0.0117109430449247	0.579169710407029	0.567881903840868
Cluster_representative_16294	1668	24	5.71685397235362e-05	0.000532042936660331	0.00232856084226406	0.000307124744479552	0.00285009752919057	0.00292836231091611	0.52054362599147	0.0407619591473593	0.58146530819506	0.51156935597401
Cluster_representative_4879	276	2	0	0.00012325965435949	0.00151774101109521	6.2665208276365e-05	0.00107288588715351	0.00109843869052834	0.265439494947899	0.0165224232887489	0.292682926829268	0.253030378661647
Cluster_representative_4875	2595	28	0	0.000336186554435422	0.00241249964629781	0.000176139036739072	0.00450929215393303	0.00452143747966893	0.701452654626449	0.04567845759983	0.732496857162647	0.696038459771593
Cluster_representative_48212	1242	22	0	0.00111671893548464	0.00538769422235338	0.000588196775771995	0.00437386525642213	0.00460250358027342	0.31994683068937	0.0507267452979748	0.384103772465024	0.293383150670834
Cluster_representative_12461	963	17	0	0.000385750671573068	0.00570468919289313	0.000198446519189633	0.00565134345627633	0.00578528266320395	0.476544749344819	0.0280739789533662	0.495280260611523	0.473626422508001
NODE_776557_length_413_cov_1.11538_1_len_201_D	201	3	0	0.000200236175030405	0.00015547263681592	0.000101045405281796	7.77363184079602e-05	0.000178648385236226	0.00481575848444871	0.00917723833169615	0	0.00444436881986943
Cluster_representative_50903	369	6	0.000353818307664921	0.000633299360973971	0.00404280837128954	0.000499630290714591	0.00372072812287064	0.00379051122397189	0.372112358894622	0.012151898129438	0.409171197980149	0.383182444799141
Cluster_representative_26358	477	2	0	0.000257902324054607	0	0.000134693453186938	0	0.000134693453186938	0.0426322959562495	0.0426322959562494	NA	0.0426322959562494
Cluster_representative_41122	948	17	0.000111728906239731	0.000666526523134477	0.00528450745474509	0.000400447463537024	0.00531228865317026	0.00541744748324034	0.455286354472371	0.0282677501561294	0.492098724928618	0.450752961031007
Cluster_representative_11419	1386	18	0	0.000553359635181583	0.00432549746283456	0.000297185410884294	0.00356884376770053	0.00369168272732104	0.35445315212351	0.0689993268259254	0.393991759742742	0.339209588366142
Cluster_representative_7217	597	6	0	0.000429606241802605	0.0007129117798745	0.00157469461229227	0.000510920108910059	0.00116572415814179	0.648600756772673	0.863590616730049	0.302325581395349	0.509953528157841
Cluster_representative_4900	2643	53	0	0.000713671796555365	0.00617598514230485	0.000370957649448068	0.00697105638833463	0.00697727993061865	0.518854983069434	0.0380683649235888	0.557026596955968	0.506279165565217
Cluster_representative_1556617	2979	99	0.000723556174157231	0.00266934381614323	0.00877867073549026	0.00209255770340749	0.0130224648027163	0.0126459533650528	0.561558254210072	0.189293565292007	0.635160199946731	0.547364511746889
Cluster_representative_33413	423	5	6.02260039459765e-05	0.00064573608724906	0.00224275421609702	0.000366225972290942	0.00414269899152318	0.00429972358058544	0.665247592473557	0.0361659950291614	0.722043500534872	0.66410744211692
Cluster_representative_16504	198	2	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_19239	660	11	0	0.00049466420463244	0.00278867367165404	0.000262730004452888	0.00444733084739814	0.00429880254386363	0.635543604995908	0.0586073226342503	0.686477825987971	0.61811017803396
Cluster_representative_18345	1236	20	3.9320319967283e-05	0.003169392400308	0.00395902426972445	0.00884883337804481	0.00672789794643334	0.00690608458987296	0.681190424842448	0.818692895255744	0.702853356165177	0.483903174275803
Cluster_representative_45139	618	9	0	0.000704352744335738	0.00418657673861723	0.000366670106958646	0.00949119118017867	0.00933748060319269	0.745202272983902	0.039527996735254	0.7794493515545	0.738102294890944
Cluster_representative_1008741	153	7	0	0	0.00584934008735212	0	0.0160662355828343	0.0160662355828343	0.81796171053281	NA	0.81796171053281	0.81796171053281
Cluster_representative_19669	699	10	0	0.0003777644260881	0.00272432143216974	0.000198463598705348	0.00235978818752346	0.0024712033526149	0.383216318145542	0.048277798668376	0.422761448130466	0.372353178669944
Cluster_representative_35716	681	10	0	0.000231167273434712	0.00389997806791021	0.00011871929416222	0.00449424773587098	0.00458602587844345	0.550913302961874	0.0264123659679045	0.566114475979772	0.549594196495564
Cluster_representative_45554	390	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_603	993	11	0	0.000436629367197406	0.00225479872746761	0.00022861465843198	0.00169991401220411	0.00190717855554296	0.298322855223211	0.0450538688285438	0.336790357841679	0.294395355158871
Cluster_representative_3273	1392	22	0	0.000611220309642986	0.0037045892996857	0.000316766327931892	0.00452219585940694	0.00465822239411541	0.545569576718932	0.0352189362525864	0.590399286667392	0.53675358922529
Cluster_representative_29945	2277	21	4.71540349868195e-05	0.000492230028552133	0.00200126955064438	0.000285094375747823	0.00322825268320785	0.00318851775912548	0.620903482366753	0.0540254220657465	0.682734936412145	0.608987660165893
Cluster_representative_48071	798	15	7.04008443912268e-05	0.000577858937838025	0.00495832272196537	0.000330823175890075	0.00856600698109185	0.00855051228495266	0.67865693455301	0.0202322124423151	0.706472130045146	0.676266083521916
Cluster_representative_7109	561	5	0	0.000132448462844077	0.00139875658729085	6.74371810581836e-05	0.0023287673960617	0.00230825663433944	0.67452063449792	0.0179863632659671	0.699678767906069	0.668320015340686
Cluster_representative_20844	1140	19	0	0.000446038670115602	0.00622227489948603	0.000233559118129351	0.00913659589793434	0.00902861388927494	0.637567404432873	0.045126831938597	0.659486149491803	0.630712219429225
Cluster_representative_2423	324	2	0	0	0.00295656218508446	0	0.00248856273531214	0.00248856273531214	0.405969931331948	NA	0.405969931331948	0.405969931331948
Cluster_representative_785787	246	4	0.00172465894391978	0.000626747137914442	0.00790061447541996	0.00119268151671345	0.0072329839441587	0.00720912652952905	0.344281614776308	0.014235548684553	0.334626380090817	0.408571788939633
Cluster_representative_36750	1083	27	5.60175768371965e-05	0.00224040300556126	0.0058501141546927	0.00680906448744434	0.00953173800504213	0.0112892080162799	0.705156292484709	0.831370330929237	0.690186001314469	0.641670294825519
Cluster_representative_46054	1080	14	0	0.000408367181626269	0.00132089228919842	0.000211584457389552	0.0010752752808255	0.00126423918433464	0.322151150024249	0.0349783092185826	0.385788777649408	0.316086903391312
Cluster_representative_46055	1161	18	0	0.000951464638532708	0.00530674355922267	0.000496418716469202	0.00621276066414712	0.00620326364297599	0.515335077465897	0.0416712676548147	0.572915822281142	0.495571318749155
Cluster_representative_15856	906	9	2.26159493756279e-05	0.000616731313640565	0.00207325787770156	0.0021749720991615	0.00302385671598498	0.00171240157986878	0.607507638195042	0.853021732264365	0.653443594731557	0.214556555259588
Cluster_representative_32276	1152	13	0	0.000586517936560309	0.00322311799637989	0.000314431724850756	0.00429071110180899	0.004226631535748	0.568644331635573	0.0673365786504254	0.624407479331222	0.549329542838184
Cluster_representative_35487	843	9	0	0.000849267688772554	0.00355748416432908	0.000444905154942528	0.00376637396397539	0.00385004181934208	0.453346183975052	0.0455632179826506	0.527730889397109	0.427700780941816
Cluster_representative_11981	471	6	0	0	0.00446018964372044	0	0.00905258455113378	0.00905258455113378	0.753651036423524	NA	0.753651036423524	0.753651036423524
Cluster_representative_4615	3465	42	0	0.000276468415225991	0.00318555165378084	0.000143331839095254	0.00330808805205041	0.00335220768927874	0.49115085620385	0.0355652415711387	0.518520728037094	0.483620886605668
Cluster_representative_15073	1302	24	0	0.000649829322231407	0.00305473568852446	0.000341480290788513	0.00306122372192683	0.0032659957902607	0.44448466414658	0.048511232184317	0.501059712388202	0.432858269168166
Cluster_representative_18011	606	5	0	0	0.00183573368211014	0	0.00131490613235356	0.00131490613235356	0.301952574050153	NA	0.301952574050153	0.301952574050153
Cluster_representative_1362681	87	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_17923	603	7	0	0.000523429244206763	0.00239825051358498	0.000274191555191812	0.00420737696069936	0.00418420442099279	0.66284833689142	0.0455044396961912	0.714994575481734	0.650867947185702
Cluster_representative_49306	474	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_36621	324	4	0	0.000562661902308741	0.000752258934924669	0.000311473553063767	0.00573813249869588	0.00542665894563211	0.885422579773798	0.0967741935483869	0.9344508918977	0.878846187828721
Cluster_representative_43865	582	3	0	0.000112947658153978	0.00150939829584242	5.83735603303436e-05	0.00423921426311773	0.00420204105056905	0.809127436263033	0.0325443786982249	0.821971926616853	0.806957388746037
Cluster_representative_42	999	15	0	0.000703826047302336	0.00496888370149807	0.000370266650209131	0.00475126447856378	0.00484858935575271	0.431028967242184	0.0495686731375814	0.477098809809882	0.415014416299259
Cluster_representative_28309	633	7	0	0.000147947912285148	0.00472009021822376	7.57508308561716e-05	0.00463001476002663	0.00466086887035409	0.480278839677698	0.0234568346447729	0.490272659714307	0.477775682397704
Cluster_representative_8292	1218	18	0	0.000636456243119323	0.00402209696945249	0.000332272859471661	0.00301561109813296	0.0031953320600836	0.288033101768553	0.0422686882531782	0.33312074425932	0.271037700468301
Cluster_representative_10162	336	4	0	0.000709259910933063	0.00137152421944388	0.000377841048238728	0.00105981416957027	0.00143765521780899	0.276327138593049	0.0614308394505904	0.352941176470588	0.276327138593049
Cluster_representative_25986	1038	10	0	0.000319531914774817	0.00259334124253071	0.000164451697622953	0.00195578150277232	0.00204826799529065	0.301218106805361	0.0284931095468967	0.337006399013732	0.288942373751198
Cluster_representative_20150	1362	16	0	0.000567064528078176	0.00247759512542865	0.000297412415035172	0.00244858713365258	0.00255597316352574	0.425749656067972	0.0466697094485522	0.494076585762991	0.40440304754472
Cluster_representative_46300	1143	10	3.85232178784222e-05	0.000350242659964633	0.00244445627278969	0.000201476017453825	0.00352684163454427	0.00349613413452581	0.607828768970722	0.0352055724643415	0.647988235940603	0.600315830969487
Cluster_representative_5059	1008	15	0	0.000462145433618586	0.00555133700732804	0.000239609661891271	0.00679920453852973	0.00679973530651736	0.565454281322505	0.0356285510967913	0.591765700247012	0.557814961180704
Cluster_representative_47631	945	10	7.43897705916734e-06	0.000307188332460966	0.00079246932520991	0.00016173377928172	0.00270923788286314	0.00274344135188641	0.802811686286128	0.0273296310843885	0.852373926385577	0.799584259945133
Cluster_representative_24073	567	4	0	0.000173117945477515	0.00178598857707095	8.88272364063291e-05	0.00600958334854392	0.0059466272433082	0.837351567468533	0.0255356775617309	0.851404958256908	0.835275825910135
Cluster_representative_20027	1002	4	0	0.00012403659287487	0.000500166290876637	6.41424133207898e-05	0.000492810904246098	0.000556953317566888	0.439627286467736	0.0331156371172289	0.492537313432836	0.439627286467736
Cluster_representative_46233	696	12	0	0.000995315882396025	0.00565026580876659	0.000540883571866361	0.0108166841780203	0.0105567435317771	0.696746951991909	0.0799167009624546	0.738817103477606	0.685244712483607
Cluster_representative_46943	105	2	0	0	0.00888783996742057	0	0.00696668363152331	0.00696668363152331	0.362118302085351	NA	0.362118302085351	0.362118302085351
Cluster_representative_18656	642	2	0.000172779392130684	0	0.000717246519713484	0.00146862483311081	0.00202520813240848	0.000556583299297664	0.780263100468171	0.941176470588235	0.780263100468171	0.355670103092784
Cluster_representative_50302	498	12	1.02450618801738e-05	0.000662291462789674	0.00326242591060382	0.000345765755948154	0.00414166884236677	0.00420523771028196	0.547324194956473	0.0274679995050017	0.604909144472568	0.533353683693383
Cluster_representative_31685	264	4	3.19652218386396e-05	0.00125163542334677	0.00374230013152902	0.00356360226567632	0.0109397283447916	0.0107807133283553	0.801222431471999	0.819901247461212	0.827497300005417	0.768385662303958
Cluster_representative_42165	498	4	5.93418449919079e-05	0.000145651224691797	0.00137616987912448	0.00205220539421421	0.00131068145357803	0.00118213032300781	0.652110676508213	0.95005542080202	0.452379630383271	0.356322617651767
Cluster_representative_28015	576	10	0	0.00138612485944487	0.00520250711485422	0.00438226874217212	0.00833852700565994	0.0117485787532856	0.730739665045457	0.841848487507658	0.688043996780072	0.719598765405708
Cluster_representative_31233	717	4	0	0.000176208973782476	0.00139602384029114	9.44328219432822e-05	0.00278598516273612	0.00271934527835474	0.719232271040378	0.0670141474311243	0.74945598078489	0.710917030913991
Cluster_representative_1427	2961	66	5.71130104119642e-05	0.00119227125787288	0.00738427030134934	0.0006542404858627	0.0109211212939089	0.0107929722685901	0.614023353238213	0.045164358303685	0.659312303585914	0.602679347922453
Cluster_representative_31727	597	2	0	0.000214486715712859	0.00124695661699079	0.000111197440670166	0.00200523811396058	0.00196614954783888	0.642029915844351	0.0355591170975337	0.689075175584034	0.628348887725755
Cluster_representative_40067	738	19	3.69916597388143e-05	0.00416384793428683	0.00938942985656831	0.0168312932239178	0.0108417625573942	0.00928911572984106	0.632319506810005	0.875207462132021	0.565272645180826	0.270475350666826
