Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_D	pi_E	pi_F	pi_A_B	pi_A_C	pi_A_D	pi_A_E	pi_A_F	pi_B_C	pi_B_D	pi_B_E	pi_B_F	pi_C_D	pi_C_E	pi_C_F	pi_D_E	pi_D_F	pi_E_F	Fst	Fst_A_B	Fst_A_C	Fst_A_D	Fst_A_E	Fst_A_F	Fst_B_C	Fst_B_D	Fst_B_E	Fst_B_F	Fst_C_D	Fst_C_E	Fst_C_F	Fst_D_E	Fst_D_F	Fst_E_F
Cluster_representative_36615	378	1	0	0	0.000777776558692263	0	0.00118181722271494	0.000100939052999799	0	0.00217423901634428	0	0.00175822500925382	0.00259413366209483	0.00217423901634428	0	0.00175822500925382	0.00259413366209483	0.00217423901634428	0.00104242615613636	0.000504331112404694	0.00175822500925382	0.00259413366209483	0.000904189235724655	0.76617525388693	NA	0.821138211382114	NA	0.663917525773196	0.980544747081712	0.821138211382114	NA	0.663917525773196	0.980544747081712	0.821138211382114	0.0600802896819923	0.128830653038369	0.663917525773196	0.980544747081712	0.290659396820467
Cluster_representative_41960	522	1	0	0.000176056124631979	0	0.000869988788737253	0.000924820111978901	8.95172063031805e-05	9.22703785721818e-05	0	0.00066435507503572	0.000776638707673191	0.00186991497611088	9.22703785721818e-05	0.000692627946379691	0.000794095265781441	0.0017820559303788	0.00066435507503572	0.000776638707673191	0.00186991497611088	0.000902327505652921	0.0012373218966944	0.00113040640585633	0.614021656181403	0.0459770114942529	NA	0.345238095238095	0.404600811907984	0.976063829787234	0.0459770114942529	0.244872431991213	0.306836166862457	0.925486813739144	0.345238095238095	0.404600811907984	0.976063829787234	0.00545595170711566	0.612265006542021	0.551339539024605
NODE_41_length_21058_cov_399.005_6_len_177_R	177	3	0.000761531738264461	0.00252296995676145	0.00285459411239964	0.000268955109399981	0.00426274774762693	0.000138380310477293	0.00563094329363581	0.00830290520121088	0.000516369757205528	0.00309877073165978	0.000454408901514863	0.0128630999772423	0.00539167851090675	0.00788886725606242	0.00533976371982356	0.00836817385509925	0.00668954936856719	0.00847476609221696	0.00296013040374164	0.000204068057028535	0.00294586495578634	0.658496575614627	0.708352444364152	0.782237315552107	0.0021812535641168	0.189310871798465	0.00979927358188082	0.790969358915223	0.741089434346495	0.569918121060175	0.750798873613206	0.813367332234843	0.468025313224423	0.823418464279172	0.234543374964361	0.0019618312426154	0.252999013165993
Cluster_representative_34619	570	1	0	7.27306618047526e-05	0	0	0	0	3.71342278556221e-05	0	0	0	0	3.71342278556221e-05	3.71342278556221e-05	3.71342278556221e-05	3.71342278556221e-05	0	0	0	0	0	0	0.0207058823529409	0.020705882352941	NA	NA	NA	NA	0.020705882352941	0.020705882352941	0.020705882352941	0.020705882352941	NA	NA	NA	NA	NA	NA
Cluster_representative_47130	555	7	0	0.000178566338250969	0.00411989108053446	0	0.00104627296793786	0.00018762966507667	9.17508223538271e-05	0.00321306086866855	0	0.000647800866018229	0.00170263940755744	0.00326477510613529	9.17508223538271e-05	0.000735334242294145	0.00179439022991127	0.00321306086866855	0.00333920193589616	0.00491570027622599	0.000647800866018229	0.00170263940755744	0.00235044027357567	0.500875949622691	0.0268951619727847	0.358883748405039	NA	0.192442444258462	0.944900351699883	0.341691651178729	0.0268951619727847	0.1671547197588	0.897960879070951	0.358883748405039	0.226437312320579	0.561860924836714	0.192442444258462	0.944900351699883	0.737516701256691
Cluster_representative_47131	873	8	0	0.000282999151013063	0.00229270502047559	0.00160256317309163	0.00299363065393253	0.000227186348307154	0.000146126365603358	0.00225298261265912	0.00126664269339824	0.00267421255406596	0.00331865035483444	0.00231954651337068	0.00138698469280606	0.00274863978967499	0.00339653039237358	0.00307847942964337	0.00321099120975901	0.00440400348311507	0.00266635666296844	0.00213871790265849	0.00264917567299606	0.508797836929668	0.0316629382912673	0.491184484160404	0.367397300973584	0.440278101794693	0.965771273858935	0.444782814950813	0.320265633108774	0.403954309099732	0.92489607917748	0.367338927774083	0.176837411086394	0.713909017278938	0.138113461927624	0.572232149194537	0.392109584300024
NODE_521779_length_515_cov_2.10309_1_len_285_A	285	3	0.00181622070166962	0.000827526309407764	0	0.0016311692441281	0	0	0.0013194820648019	0.00955411404327813	0.00779478150139711	0.00955411404327813	0.00955411404327813	0.010096735776756	0.00807083769822635	0.010096735776756	0.010096735776756	0.00223915050784857	0	0	0.00223915050784857	0.00223915050784857	0	0.871012281102312	-0.00181240867199439	0.904950857115452	0.778865517578664	0.904950857115452	0.904950857115452	0.959020106710486	0.847680275241058	0.959020106710486	0.959020106710486	0.635761589403973	NA	NA	0.635761589403973	0.635761589403973	NA
Cluster_representative_46331	585	9	0	0.000709623351202178	0.00610885719663876	0.00463057503488659	0.0047158612658723	0.000532382629460729	0.000385435386678341	0.00702628362260742	0.00352695425462949	0.00652985343300964	0.0116935378697203	0.00694895177629858	0.00365953908614996	0.00639917214182311	0.0113298380033097	0.00740226161049351	0.00754893611174214	0.00736530941792125	0.0055654455906832	0.00833002970429938	0.00547147644912072	0.579129100740186	0.0794522561645549	0.565285325446925	0.343544783887048	0.638899914503997	0.977236032610828	0.509387835220173	0.270372817399396	0.576079178928857	0.945188714070753	0.274584390782606	0.283030197747101	0.549154051156355	0.16031554450867	0.690099684657633	0.520399663222855
Cluster_representative_8176	729	7	0	0.00158603635092657	0.00312040143273172	0.000330112484599621	0.00292573393782675	0.000330133692587279	0.00734104739685119	0.00301463271417034	0.00806217669840828	0.00645731336507914	0.00806211966472827	0.00585818467969696	0.00102070197404448	0.00236203861451048	0.00102120766602456	0.00614155261261253	0.00544473985316053	0.00613778601230189	0.00196236798125407	0.000329615565333062	0.00196241820470645	0.681931394052934	0.891974791525875	0.482457445302671	0.979527086979823	0.773455787847544	0.979525626862647	0.598302371725352	0.0613573382573397	0.0449414626338863	0.0618117610822139	0.719084559314428	0.444772795981349	0.718910441126235	0.170429182108419	-0.00153974300295823	0.170445009477209
Cluster_representative_58	534	4	0	7.89066144553449e-05	0.00333845593725452	0	0.00146482398045099	7.84858711379896e-05	4.02722403447304e-05	0.003188209143159	0	0.000847409222043669	4.00140849579052e-05	0.00320654202868907	4.02722403447304e-05	0.000885265127967715	8.02863253026356e-05	0.003188209143159	0.00321326213968875	0.00319803296042412	0.000847409222043669	4.00140849579052e-05	0.000877776075559668	0.370248445769953	0.0203349282296651	0.476437117618537	NA	0.135704484712637	0.0192719486081371	0.467126499335642	0.0203349282296651	0.128097026452263	0.0198051473893536	0.476437117618537	0.25258511305729	0.465774454066389	0.135704484712637	0.0192719486081371	0.120897746839949
Cluster_representative_10281	327	2	0	0.000153447498103113	0.000874326399404404	0	0	0	7.8665054033059e-05	0.00253297501003923	0	0	0	0.00261164006407229	7.8665054033059e-05	7.8665054033059e-05	7.8665054033059e-05	0.00253297501003923	0.00253297501003923	0.00253297501003923	0	0	0	0.80323209318804	0.0246781115879827	0.82741116751269	NA	NA	NA	0.80323209318804	0.0246781115879827	0.0246781115879827	0.0246781115879827	0.82741116751269	0.82741116751269	0.82741116751269	NA	NA	NA
Cluster_representative_46538	1329	21	2.535838878954e-05	0.000685157847228041	0.00511945233209487	0.00199372227227831	0.00275749722593445	0.000230304044971909	0.000371966496203394	0.00572507611341385	0.00148899132415542	0.00357576760030278	0.00513712631393731	0.00587130608481966	0.00176550881081501	0.00377754177810351	0.00527377685485288	0.00537863433045042	0.00473191353153213	0.00416732695910311	0.00315557977495094	0.00373113214949897	0.00208102067317693	0.519341143550809	0.044919040733893	0.55067752646728	0.321997170731297	0.610872975289507	0.975116201341222	0.505679818470816	0.241329155907838	0.544326009427901	0.913206235550377	0.338756441937046	0.16767820190082	0.358130951858629	0.247171702656981	0.701963609416934	0.282130804989764
Cluster_representative_20362	474	7	0	0.000682006544980107	0.00360912155057263	0.00212214543517735	0.00316073535940701	0.000161812251102651	0.000356609304446661	0.00432015689509375	0.00461349384533568	0.002632060300264	0.00211766234292677	0.00441705741743661	0.00463212196892292	0.00274074370863826	0.00225174982193705	0.00683275467037869	0.004741299065997	0.00636224656564421	0.00419419070204897	0.00263473812028012	0.00276214313131684	0.562309326570429	0.0437622680115511	0.58229276873354	0.770006690555914	0.399570108806022	0.961794605347939	0.514254888490555	0.697314535436392	0.298960006315881	0.812630429041875	0.580603485546164	0.286075734124138	0.703647621734898	0.37021452171887	0.566568368085633	0.398556220197459
Cluster_representative_20364	744	8	0	0.000321010630326869	0.00253200425404452	0.00118308317613504	0.00330919053929187	0.00265160365433318	0.000167709869665321	0.00438557029021962	0.00087431050132663	0.00280077616835119	0.00369646236137929	0.00428083515982981	0.000993636231753012	0.00280563376295562	0.00367494421063309	0.00455565045764699	0.00399245210170371	0.00501318576070833	0.0028103078240587	0.00322895861522598	0.00360749806042834	0.466979457144869	0.042958440765971	0.711325541892327	0.323419326234846	0.409236879282648	0.641332252962023	0.666768892301285	0.243136593455167	0.353051489194643	0.595556542591983	0.592254995777439	0.268470272837618	0.483002609936671	0.200750594477745	0.406203781555767	0.173832654407957
Cluster_representative_47008	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_43787	615	4	0	0.000399605603136505	0	0.00146739750729163	0.00155953628929414	0.000954509426471855	0.000209411728911229	0	0.00111422979309158	0.00129347322754249	0.00369385296581836	0.000209411728911229	0.00120940992841633	0.00137031955042849	0.00358171281815822	0.00111422979309158	0.00129347322754249	0.00369385296581836	0.00152135302986029	0.0026581667365375	0.00249169594381365	0.569719229961863	0.0458853350427685	NA	0.34151935427066	0.397151693561856	0.870797587870368	0.0458853350427685	0.228134701658643	0.285151448135571	0.810968229677237	0.34151935427066	0.397151693561856	0.870797587870368	0.00518363023743684	0.544440365520819	0.495515148626414
Cluster_representative_1035688	225	8	0.00695910784790845	0.00908781784677708	0.00556508008580559	0.0119003071166693	0.0108631942337137	0	0.00947497747572195	0.00838647862029913	0.0127532252547727	0.0130872635905882	0.021130208481492	0.011833469262569	0.0156222147205925	0.0158011156929292	0.0231824547120547	0.0108229967874303	0.0108876340932287	0.0185681510761902	0.0129020052876939	0.0165639832777046	0.0110291289181928	0.476815736857476	0.15319452020846	0.253310686120409	0.260602138368103	0.319097458446579	0.83532798897834	0.380870579563173	0.328260258266046	0.368683437669576	0.803993624496299	0.193135342017335	0.245553525272473	0.850144474186725	0.117830878115705	0.64077761619431	0.507522565277365
Cluster_representative_51116	594	19	0	0.00135455373517407	0.00878589528746555	0.00695861367109709	0.0107749474542802	0.000837515302535429	0.000717437035652312	0.0159395195973385	0.00490260468281825	0.0116632808191336	0.0180890257558345	0.0156409779161831	0.00526088432258779	0.0115595439100208	0.0176041647469519	0.015695625714172	0.0130560597577577	0.0166118542232452	0.0109538493263781	0.0133985734532992	0.0108616342830377	0.605513453301151	0.0559772719689058	0.724398993526362	0.290314626479638	0.538082482048968	0.976850182153528	0.6758371159086	0.209907793393376	0.475346895869337	0.937740044210588	0.498442774908092	0.250890272230754	0.71034508066731	0.190532907793754	0.70906869299161	0.465436671212983
Cluster_representative_3678	1050	21	0	0.000864747698411317	0.00337316510549876	0.00325791655282485	0.00350595588137947	0.00333223131019727	0.000451768869241507	0.00659282520970614	0.0024248056140977	0.00510048514805683	0.0103169846468835	0.00656380827387532	0.00267453450834832	0.00515458106901329	0.0102138192147334	0.00522429169121582	0.00383400283839243	0.00545848111946427	0.00426884802422215	0.00802130047918497	0.00564540106721872	0.562698989792999	0.0429312893303426	0.744179088766627	0.328210778240638	0.65631152923608	0.838507498835726	0.677175762371257	0.229274432921384	0.576036973589839	0.794544091667765	0.365360698611721	0.102880034673814	0.385781843983539	0.207763734405045	0.589209512838763	0.394357716116558
Cluster_representative_20969	831	2	0	0.000254630690452669	0.00114927994289159	0.00111218128987259	0.00120060493738555	0.000185650772144627	0.000134788403685063	0.000937420097911579	0.0008674545136639	0.00112521637378194	0.00231016714303209	0.000967200257870458	0.000905091712189299	0.00113398075257742	0.00218619699980096	0.00112930981577226	0.00118625884838727	0.00144799665463242	0.00118133462152808	0.00151229890103117	0.001275225420774	0.466890667049013	0.0554428886641435	0.386998451680306	0.358939706720167	0.466500414782348	0.959818757550815	0.274239940529309	0.244931777676364	0.358350825386313	0.899304256972866	-0.00125811410649845	0.00953957752482593	0.539042196414776	0.0211129915643663	0.57090755632624	0.456466407057357
Cluster_representative_20783	1095	27	0	0.000658731612380484	0.00639203624324961	0.00323150174158029	0.0063990564825743	0.000444161181421789	0.00034429131629284	0.00565975552534269	0.00241362391662547	0.0050829043243253	0.00707675348480885	0.00582629606722122	0.00264808909918441	0.00521423936852522	0.00710332937066207	0.00719862234227025	0.00786290547761924	0.0101562302501784	0.00529903223884083	0.00481368320441486	0.00572572775861725	0.480576683231778	0.0433513986449292	0.435308096380843	0.330570574951398	0.370531484140841	0.968618294930349	0.394918506176011	0.265464036848508	0.32321978373703	0.92236789706265	0.331570852917192	0.186617926272158	0.66344808771191	0.0912908442446764	0.61820681098925	0.402415033294501
Cluster_representative_3673	495	4	0	0.000117793229867201	0.0028936249073813	0	0.000602573490950936	0	6.05510142294883e-05	0.00232192168261922	0	0.000367309458218549	0	0.00235272098743491	6.05510142294883e-05	0.000427860472448037	6.05510142294883e-05	0.00232192168261922	0.00229792659238383	0.00232192168261922	0.000367309458218549	0	0.000367309458218549	0.322098012200191	0.0273224043715846	0.376890071477954	NA	0.179746835443038	NA	0.360013755704252	0.0273224043715846	0.158175658648131	0.0273224043715846	0.376890071477954	0.239271086831078	0.376890071477954	0.179746835443038	NA	0.179746835443038
Cluster_representative_14074	894	5	0	0	0.00140649501299826	0.000513048205674053	0.00138289438670021	0.000237468375521804	0	0.0020067854469193	0.000396844979602579	0.00125214130636034	0.00217293801295658	0.0020067854469193	0.000396844979602579	0.00125214130636034	0.00217293801295658	0.00240363042652188	0.00203044942088578	0.00234242802641039	0.00132876555314239	0.00181677082625725	0.0013528054537566	0.61409117974439	NA	0.649565175201608	0.353591160220995	0.447788209016147	0.94535776582078	0.649565175201608	0.353591160220995	0.447788209016147	0.94535776582078	0.60069917623527	0.313110346161295	0.649089882381718	0.286577459849651	0.793447646134321	0.401110204825672
Cluster_representative_14073	1299	10	0	0.000189733379545582	0.00316836552714112	0.000358924598940069	0.00163473631422051	3.09493643769941e-05	0.000100280983826989	0.00332601178625084	0.000283811305678175	0.00139579928068414	0.000754039059366765	0.00330625128546426	0.000345178784703964	0.00140426080633584	0.000750933384629019	0.00314844000676236	0.0030628222024247	0.00285423333734223	0.00128832319607487	0.000481865868739699	0.00111025334180919	0.430099721678374	0.0539912339067148	0.523698992854055	0.367670364500792	0.414408526769244	0.979477611940298	0.492159152958157	0.205255359253616	0.350380753513049	0.853061038142818	0.439835264685825	0.215902601600702	0.439549169007812	0.226257464262591	0.595453850739871	0.249862344083006
